"","RERI","SE","2.5%-CI","97.5%-CI","Factor","Region"
"190",-0.0883996496659102,0.313789563882264,-0.703427194875148,0.526627895543328,"TAVG(>92.5th)-PM2.5(>80th)-2d","Fukui"
"191",0.187875824743307,0.162056419607463,-0.129754757687321,0.505506407173934,"TAVG(>92.5th)-PM2.5(>80th)-2d","Fukuoka"
"192",-0.388480283448564,0.249121123300465,-0.876757685117476,0.0997971182203483,"TAVG(>92.5th)-PM2.5(>80th)-2d","Fukushima"
"193",-0.316295198500371,0.228563497408939,-0.764279653421891,0.131689256421149,"TAVG(>92.5th)-PM2.5(>80th)-2d","Gifu"
"194",-0.385344867503766,0.333639589116053,-1.03927846217123,0.268588727163699,"TAVG(>92.5th)-PM2.5(>80th)-2d","Gunma"
"195",0.219768914277192,0.261627576545752,-0.293021135752481,0.732558964306866,"TAVG(>92.5th)-PM2.5(>80th)-2d","Hiroshima"
"196",-0.0990018713783878,0.298838093771739,-0.684724535170997,0.486720792414222,"TAVG(>92.5th)-PM2.5(>80th)-2d","Hokkaido"
"197",-0.0722789693564526,0.245245037921077,-0.552959243681764,0.408401304968859,"TAVG(>92.5th)-PM2.5(>80th)-2d","Hyogo"
"198",0.326791869738889,0.305058365070134,-0.271122525798573,0.92470626527635,"TAVG(>92.5th)-PM2.5(>80th)-2d","Ibaraki"
"199",0.561318725946138,0.48551965831643,-0.390299804354064,1.51293725624634,"TAVG(>92.5th)-PM2.5(>80th)-2d","Ishikawa"
"200",0.966488097325942,0.49281421474826,0.000572236419351668,1.93240395823253,"TAVG(>92.5th)-PM2.5(>80th)-2d","Iwate"
